x,y,z,t,u_true,u_pred
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.800000071525573730e-01,-3.257437646389007568e-01,-1.081946492195129395e-02
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.800000071525573730e-01,-1.880682706832885742e-01,-1.702709309756755829e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.800000071525573730e-01,-2.171625047922134399e-01,-1.110972091555595398e-02
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.800000071525573730e-01,-3.761365115642547607e-01,-9.343145415186882019e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.800000071525573730e-01,-4.343250095844268799e-01,-4.940093960613012314e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.800000071525573730e-01,-3.761364817619323730e-01,-8.354766294360160828e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.800000071525573730e-01,-2.171625345945358276e-01,-1.576754823327064514e-02
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.800000071525573730e-01,-1.880682408809661865e-01,-5.960093345493078232e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.800000071525573730e-01,-3.257437646389007568e-01,-4.350194241851568222e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.800000071525573730e-01,-3.761364817619323730e-01,-1.353570958599448204e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.800000071525573730e-01,-3.257437646389007568e-01,-1.800471683964133263e-03
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.800000071525573730e-01,-1.880682557821273804e-01,-7.298517506569623947e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.800000071525573730e-01,-1.085812672972679138e-01,-3.961029928177595139e-03
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.800000071525573730e-01,-1.880682706832885742e-01,-2.583317225798964500e-03
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.800000071525573730e-01,-2.171625345945358276e-01,-3.766163950785994530e-03
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.800000071525573730e-01,-1.880682557821273804e-01,6.597957690246403217e-04
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.800000071525573730e-01,-1.085812821984291077e-01,2.301542321220040321e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.031533852219581604e-01,2.524061314761638641e-02
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.700000166893005371e-01,-1.786669194698333740e-01,2.324829250574111938e-02
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.700000166893005371e-01,-2.063067704439163208e-01,1.178237795829772949e-02
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.700000166893005371e-01,-1.786669045686721802e-01,-2.831594785675406456e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.031534001231193542e-01,-3.667393000796437263e-03
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669194698333740e-01,2.221170999109745026e-02
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601631164550781e-01,1.673740334808826447e-02
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338389396667480e-01,4.749577958136796951e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601631164550781e-01,-6.980101112276315689e-03
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669343709945679e-01,-4.348432179540395737e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.700000166893005371e-01,-2.063067704439163208e-01,2.016511932015419006e-02
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.573338389396667480e-01,1.150347851216793060e-02
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.700000166893005371e-01,-4.126135408878326416e-01,-3.891620552167296410e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.573338091373443604e-01,-9.882686659693717957e-03
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.700000166893005371e-01,-2.063068002462387085e-01,-7.118430803529918194e-04
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669045686721802e-01,1.308729592710733414e-02
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601631164550781e-01,5.911331158131361008e-03
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338091373443604e-01,-7.544936146587133408e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601333141326904e-01,-7.221687119454145432e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669194698333740e-01,3.977934364229440689e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.031534001231193542e-01,5.802904255688190460e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.700000166893005371e-01,-1.786669492721557617e-01,1.936051296070218086e-03
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.700000166893005371e-01,-2.063068002462387085e-01,-4.841663874685764313e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.700000166893005371e-01,-1.786669343709945679e-01,-2.423001220449805260e-03
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.031534150242805481e-01,6.281193811446428299e-03
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669194698333740e-01,1.395617052912712097e-02
3.333333432674407959e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601631164550781e-01,1.495349779725074768e-02
3.333333432674407959e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338389396667480e-01,1.622132258489727974e-03
3.333333432674407959e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601631164550781e-01,-7.588320411741733551e-03
3.333333432674407959e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669343709945679e-01,-9.850591886788606644e-04
3.333333432674407959e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.094601631164550781e-01,1.174578070640563965e-02
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.700000166893005371e-01,-5.360007882118225098e-01,4.530772101134061813e-03
3.333333432674407959e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-8.580517023801803589e-03
3.333333432674407959e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.700000166893005371e-01,-5.360007286071777344e-01,-1.618860103189945221e-02
3.333333432674407959e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-6.329814903438091278e-03
3.333333432674407959e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.573338389396667480e-01,1.158852316439151764e-02
3.333333432674407959e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.700000166893005371e-01,-6.189203262329101562e-01,1.456520403735339642e-04
3.333333432674407959e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.700000166893005371e-01,-7.146676778793334961e-01,-1.044734846800565720e-02
3.333333432674407959e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-1.419233344495296478e-02
3.333333432674407959e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.573338687419891357e-01,-6.158870528452098370e-04
3.333333432674407959e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.094601631164550781e-01,1.042259484529495239e-02
3.333333432674407959e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.700000166893005371e-01,-5.360007882118225098e-01,3.866541432216763496e-03
3.333333432674407959e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-3.964069765061140060e-03
3.333333432674407959e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.700000166893005371e-01,-5.360007286071777344e-01,-5.661976989358663559e-03
3.333333432674407959e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.094601929187774658e-01,7.120937574654817581e-03
3.333333432674407959e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669343709945679e-01,6.511342246085405350e-03
3.333333432674407959e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-1.314055989496409893e-04
3.333333432674407959e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338687419891357e-01,-2.705302787944674492e-03
3.333333432674407959e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-9.787648450583219528e-04
3.333333432674407959e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669492721557617e-01,8.804684504866600037e-03
5.000000000000000000e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.700000166893005371e-01,-2.063067704439163208e-01,3.081493312492966652e-03
5.000000000000000000e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.573338389396667480e-01,5.529312882572412491e-03
5.000000000000000000e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.700000166893005371e-01,-4.126135408878326416e-01,-6.728528533130884171e-03
5.000000000000000000e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.573338091373443604e-01,-1.162242796272039413e-02
5.000000000000000000e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.700000166893005371e-01,-2.063068002462387085e-01,-5.556849646382033825e-04
5.000000000000000000e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.573338389396667480e-01,-5.285925231873989105e-03
5.000000000000000000e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-7.258878555148839951e-03
5.000000000000000000e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.700000166893005371e-01,-7.146676778793334961e-01,-1.491384021937847137e-02
5.000000000000000000e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-1.668157987296581268e-02
5.000000000000000000e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.573338687419891357e-01,-5.265484564006328583e-03
5.000000000000000000e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.700000166893005371e-01,-4.126135408878326416e-01,-3.843229031190276146e-03
5.000000000000000000e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.700000166893005371e-01,-7.146676778793334961e-01,-8.912767283618450165e-03
5.000000000000000000e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.700000166893005371e-01,-8.252270817756652832e-01,-1.349115464836359024e-02
5.000000000000000000e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.700000166893005371e-01,-7.146676182746887207e-01,-1.030059717595577240e-02
5.000000000000000000e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.700000166893005371e-01,-4.126136004924774170e-01,-1.607138430699706078e-03
5.000000000000000000e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.573338091373443604e-01,5.126562435179948807e-03
5.000000000000000000e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.700000166893005371e-01,-6.189203262329101562e-01,1.829993212595582008e-03
5.000000000000000000e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.700000166893005371e-01,-7.146676182746887207e-01,8.508100290782749653e-04
5.000000000000000000e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.700000166893005371e-01,-6.189202666282653809e-01,1.560588600113987923e-03
5.000000000000000000e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.573338389396667480e-01,5.771367345005273819e-03
5.000000000000000000e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.700000166893005371e-01,-2.063068002462387085e-01,3.756492515094578266e-04
5.000000000000000000e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.573338985443115234e-01,-1.947561046108603477e-03
5.000000000000000000e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.700000166893005371e-01,-4.126136004924774170e-01,1.582501688972115517e-03
5.000000000000000000e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.573338687419891357e-01,3.440198721364140511e-03
5.000000000000000000e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.700000166893005371e-01,-2.063068300485610962e-01,7.599170785397291183e-03
6.666666865348815918e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669045686721802e-01,-2.971814828924834728e-04
6.666666865348815918e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601631164550781e-01,7.551902090199291706e-04
6.666666865348815918e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338091373443604e-01,-5.188283976167440414e-03
6.666666865348815918e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601333141326904e-01,-1.220846548676490784e-02
6.666666865348815918e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669194698333740e-01,-4.248718614690005779e-04
6.666666865348815918e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.094601631164550781e-01,-1.172376982867717743e-02
6.666666865348815918e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.700000166893005371e-01,-5.360007882118225098e-01,-1.214282587170600891e-02
6.666666865348815918e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-1.293096132576465607e-02
6.666666865348815918e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.700000166893005371e-01,-5.360007286071777344e-01,-1.637234352529048920e-02
6.666666865348815918e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-7.874349132180213928e-03
6.666666865348815918e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.573338091373443604e-01,-1.291515771299600601e-02
6.666666865348815918e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.700000166893005371e-01,-6.189203262329101562e-01,-1.662163995206356049e-02
6.666666865348815918e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.700000166893005371e-01,-7.146676182746887207e-01,-1.440721750259399414e-02
6.666666865348815918e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.700000166893005371e-01,-6.189202666282653809e-01,-1.096195727586746216e-02
6.666666865348815918e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.573338389396667480e-01,-7.651395164430141449e-03
6.666666865348815918e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.700000166893005371e-01,-3.094601333141326904e-01,-8.483273908495903015e-03
6.666666865348815918e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.700000166893005371e-01,-5.360007286071777344e-01,-8.655227720737457275e-03
6.666666865348815918e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.700000166893005371e-01,-6.189202666282653809e-01,-5.398733075708150864e-03
6.666666865348815918e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.700000166893005371e-01,-5.360007286071777344e-01,-1.440221210941672325e-03
6.666666865348815918e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.700000166893005371e-01,-3.094601631164550781e-01,-2.638110658153891563e-03
6.666666865348815918e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669194698333740e-01,-8.791666477918624878e-03
6.666666865348815918e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601631164550781e-01,-7.212288212031126022e-03
6.666666865348815918e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338389396667480e-01,-3.694712882861495018e-03
6.666666865348815918e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601631164550781e-01,2.667507389560341835e-03
6.666666865348815918e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669343709945679e-01,2.910873154178261757e-03
8.333333134651184082e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.031534001231193542e-01,3.230676054954528809e-03
8.333333134651184082e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.700000166893005371e-01,-1.786669492721557617e-01,-2.603651722893118858e-03
8.333333134651184082e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.700000166893005371e-01,-2.063068002462387085e-01,-3.177197417244315147e-03
8.333333134651184082e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.700000166893005371e-01,-1.786669343709945679e-01,-5.526305641978979111e-03
8.333333134651184082e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.031534150242805481e-01,-7.172084413468837738e-03
8.333333134651184082e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669492721557617e-01,-8.029696531593799591e-03
8.333333134651184082e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094602227210998535e-01,-1.083373837172985077e-02
8.333333134651184082e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338985443115234e-01,-8.308159187436103821e-03
8.333333134651184082e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-1.127806864678859711e-02
8.333333134651184082e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669641733169556e-01,-1.678303070366382599e-02
8.333333134651184082e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.700000166893005371e-01,-2.063068002462387085e-01,-1.162550225853919983e-02
8.333333134651184082e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.573338985443115234e-01,-9.495520964264869690e-03
8.333333134651184082e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.700000166893005371e-01,-4.126136004924774170e-01,-4.805640783160924911e-03
8.333333134651184082e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.573338687419891357e-01,-8.113788440823554993e-03
8.333333134651184082e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.700000166893005371e-01,-2.063068300485610962e-01,-1.537996903061866760e-02
8.333333134651184082e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.786669343709945679e-01,-6.157641764730215073e-03
8.333333134651184082e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-5.015914794057607651e-03
8.333333134651184082e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.700000166893005371e-01,-3.573338687419891357e-01,-1.761508872732520103e-03
8.333333134651184082e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.700000166893005371e-01,-3.094601929187774658e-01,-1.608149847015738487e-03
8.333333134651184082e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.786669492721557617e-01,-7.333514746278524399e-03
8.333333134651184082e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.700000166893005371e-01,-1.031534150242805481e-01,-3.575946902856230736e-03
8.333333134651184082e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.700000166893005371e-01,-1.786669641733169556e-01,-3.569217165932059288e-03
8.333333134651184082e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.700000166893005371e-01,-2.063068300485610962e-01,-5.332879256457090378e-03
8.333333134651184082e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.700000166893005371e-01,-1.786669492721557617e-01,-3.068872611038386822e-04
8.333333134651184082e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.700000166893005371e-01,-1.031534299254417419e-01,1.735141733661293983e-03
1.666666716337203979e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.600000262260437012e-01,-9.762372821569442749e-02,2.506046928465366364e-02
1.666666716337203979e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.600000262260437012e-01,-1.690892726182937622e-01,2.398784644901752472e-02
1.666666716337203979e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.600000262260437012e-01,-1.952474564313888550e-01,1.224288251250982285e-02
1.666666716337203979e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.600000262260437012e-01,-1.690892577171325684e-01,-3.701762994751334190e-03
1.666666716337203979e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.600000262260437012e-01,-9.762374311685562134e-02,-4.855304025113582611e-03
1.666666716337203979e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892726182937622e-01,2.102748490869998932e-02
1.666666716337203979e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.624399796128273010e-02
1.666666716337203979e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785452365875244e-01,4.524820018559694290e-03
1.666666716337203979e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712069988250732e-01,-8.065056987106800079e-03
1.666666716337203979e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690892875194549561e-01,-5.562644917517900467e-03
1.666666716337203979e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.952474564313888550e-01,1.942432671785354614e-02
1.666666716337203979e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.600000262260437012e-01,-3.381785452365875244e-01,1.105585508048534393e-02
1.666666716337203979e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.904949128627777100e-01,-3.858132055029273033e-03
1.666666716337203979e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.600000262260437012e-01,-3.381785154342651367e-01,-1.065357960760593414e-02
1.666666716337203979e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.952474862337112427e-01,-1.059807604178786278e-03
1.666666716337203979e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892577171325684e-01,1.255028788000345230e-02
1.666666716337203979e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712069988250732e-01,5.746753886342048645e-03
1.666666716337203979e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785154342651367e-01,-7.066085468977689743e-03
1.666666716337203979e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928711771965026855e-01,-7.444455754011869431e-03
1.666666716337203979e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690892726182937622e-01,3.928311634808778763e-03
1.666666716337203979e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.600000262260437012e-01,-9.762374311685562134e-02,5.295106675475835800e-03
1.666666716337203979e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.600000262260437012e-01,-1.690893024206161499e-01,1.313283806666731834e-03
1.666666716337203979e-01,8.333333134651184082e-01,5.000000000000000000e-01,6.600000262260437012e-01,-1.952474862337112427e-01,-5.131086800247430801e-03
1.666666716337203979e-01,8.333333134651184082e-01,6.666666865348815918e-01,6.600000262260437012e-01,-1.690892875194549561e-01,-2.827791264280676842e-03
1.666666716337203979e-01,8.333333134651184082e-01,8.333333134651184082e-01,6.600000262260437012e-01,-9.762375801801681519e-02,6.678995210677385330e-03
3.333333432674407959e-01,1.666666716337203979e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892726182937622e-01,1.418746449053287506e-02
3.333333432674407959e-01,1.666666716337203979e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.533541176468133926e-02
3.333333432674407959e-01,1.666666716337203979e-01,5.000000000000000000e-01,6.600000262260437012e-01,-3.381785452365875244e-01,1.499190926551818848e-03
3.333333432674407959e-01,1.666666716337203979e-01,6.666666865348815918e-01,6.600000262260437012e-01,-2.928712069988250732e-01,-8.857684209942817688e-03
3.333333432674407959e-01,1.666666716337203979e-01,8.333333134651184082e-01,6.600000262260437012e-01,-1.690892875194549561e-01,-2.386448672041296959e-03
3.333333432674407959e-01,3.333333432674407959e-01,1.666666716337203979e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.203950587660074234e-02
3.333333432674407959e-01,3.333333432674407959e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.072678327560424805e-01,5.332861561328172684e-03
3.333333432674407959e-01,3.333333432674407959e-01,5.000000000000000000e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-8.056782186031341553e-03
3.333333432674407959e-01,3.333333432674407959e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.072677731513977051e-01,-1.673186942934989929e-02
3.333333432674407959e-01,3.333333432674407959e-01,8.333333134651184082e-01,6.600000262260437012e-01,-2.928712368011474609e-01,-7.634602952748537064e-03
3.333333432674407959e-01,5.000000000000000000e-01,1.666666716337203979e-01,6.600000262260437012e-01,-3.381785452365875244e-01,1.239960733801126480e-02
3.333333432674407959e-01,5.000000000000000000e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.857424139976501465e-01,1.209540758281946182e-03
3.333333432674407959e-01,5.000000000000000000e-01,5.000000000000000000e-01,6.600000262260437012e-01,-6.763570904731750488e-01,-9.497494436800479889e-03
3.333333432674407959e-01,5.000000000000000000e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-1.402587071061134338e-02
3.333333432674407959e-01,5.000000000000000000e-01,8.333333134651184082e-01,6.600000262260437012e-01,-3.381785750389099121e-01,-1.279879128560423851e-03
3.333333432674407959e-01,6.666666865348815918e-01,1.666666716337203979e-01,6.600000262260437012e-01,-2.928712069988250732e-01,1.149373035877943039e-02
3.333333432674407959e-01,6.666666865348815918e-01,3.333333432674407959e-01,6.600000262260437012e-01,-5.072678327560424805e-01,4.683973733335733414e-03
3.333333432674407959e-01,6.666666865348815918e-01,5.000000000000000000e-01,6.600000262260437012e-01,-5.857424139976501465e-01,-2.932499395683407784e-03
3.333333432674407959e-01,6.666666865348815918e-01,6.666666865348815918e-01,6.600000262260437012e-01,-5.072677731513977051e-01,-5.329136271029710770e-03
3.333333432674407959e-01,6.666666865348815918e-01,8.333333134651184082e-01,6.600000262260437012e-01,-2.928712368011474609e-01,6.865898612886667252e-03
3.333333432674407959e-01,8.333333134651184082e-01,1.666666716337203979e-01,6.600000262260437012e-01,-1.690892875194549561e-01,7.887320592999458313e-03
3.333333432674407959e-01,8.333333134651184082e-01,3.333333432674407959e-01,6.600000262260437012e-01,-2.928712368011474609e-01,5.893691559322178364e-04
