x,t,u_true,u_pred
6.538461446762084961e-01,5.199999809265136719e-01,1.136615350842475891e-01,1.138121858239173889e-01
6.730769276618957520e-01,5.199999809265136719e-01,1.098523363471031189e-01,1.100067868828773499e-01
6.923077106475830078e-01,5.199999809265136719e-01,1.056422889232635498e-01,1.058011502027511597e-01
7.115384340286254883e-01,5.199999809265136719e-01,1.010468006134033203e-01,1.012096479535102844e-01
7.307692170143127441e-01,5.199999809265136719e-01,9.608256071805953979e-02,9.624890983104705811e-02
7.500000000000000000e-01,5.199999809265136719e-01,9.076774865388870239e-02,9.093775600194931030e-02
7.692307829856872559e-01,5.199999809265136719e-01,8.512172847986221313e-02,8.529504388570785522e-02
7.884615659713745117e-01,5.199999809265136719e-01,7.916510105133056641e-02,7.934065163135528564e-02
8.076922893524169922e-01,5.199999809265136719e-01,7.291961461305618286e-02,7.309597730636596680e-02
8.269230723381042480e-01,5.199999809265136719e-01,6.640804558992385864e-02,6.658502668142318726e-02
8.461538553237915039e-01,5.199999809265136719e-01,5.965416505932807922e-02,5.982969701290130615e-02
8.653846383094787598e-01,5.199999809265136719e-01,5.268261581659317017e-02,5.285520851612091064e-02
8.846153616905212402e-01,5.199999809265136719e-01,4.551885649561882019e-02,4.568700119853019714e-02
9.038461446762084961e-01,5.199999809265136719e-01,3.818897902965545654e-02,3.835024684667587280e-02
9.230769276618957520e-01,5.199999809265136719e-01,3.071975149214267731e-02,3.087144345045089722e-02
9.423077106475830078e-01,5.199999809265136719e-01,2.313840202987194061e-02,2.327833324670791626e-02
9.615384340286254883e-01,5.199999809265136719e-01,1.547268312424421310e-02,1.559813786298036575e-02
9.807692170143127441e-01,5.199999809265136719e-01,7.750476710498332977e-03,7.858547382056713104e-03
1.923076994717121124e-02,5.000000000000000000e-01,8.387246169149875641e-03,8.446580730378627777e-03
3.846153989434242249e-02,5.000000000000000000e-01,1.674388907849788666e-02,1.681958138942718506e-02
5.769230797886848450e-02,5.000000000000000000e-01,2.503943443298339844e-02,2.512856200337409973e-02
7.692307978868484497e-02,5.000000000000000000e-01,3.324361518025398254e-02,3.334356844425201416e-02
9.615384787321090698e-02,5.000000000000000000e-01,4.132648929953575134e-02,4.143519327044487000e-02
1.153846159577369690e-01,5.000000000000000000e-01,4.925857111811637878e-02,4.937373101711273193e-02
1.346153914928436279e-01,5.000000000000000000e-01,5.701091513037681580e-02,5.713081359863281250e-02
1.538461595773696899e-01,5.000000000000000000e-01,6.455522775650024414e-02,6.467887014150619507e-02
1.730769276618957520e-01,5.000000000000000000e-01,7.186399400234222412e-02,7.198962569236755371e-02
1.923076957464218140e-01,5.000000000000000000e-01,7.891052216291427612e-02,7.903747260570526123e-02
2.115384638309478760e-01,5.000000000000000000e-01,8.566912263631820679e-02,8.579662442207336426e-02
2.307692319154739380e-01,5.000000000000000000e-01,9.211512655019760132e-02,9.224211424589157104e-02
2.500000000000000000e-01,5.000000000000000000e-01,9.822501242160797119e-02,9.835149347782135010e-02
2.692307829856872559e-01,5.000000000000000000e-01,1.039764881134033203e-01,1.041019186377525330e-01
2.884615361690521240e-01,5.000000000000000000e-01,1.093485653400421143e-01,1.094726100564002991e-01
3.076923191547393799e-01,5.000000000000000000e-01,1.143216341733932495e-01,1.144439801573753357e-01
3.269230723381042480e-01,5.000000000000000000e-01,1.188775599002838135e-01,1.189982071518898010e-01
3.461538553237915039e-01,5.000000000000000000e-01,1.229997202754020691e-01,1.231186464428901672e-01
3.653846085071563721e-01,5.000000000000000000e-01,1.266730427742004395e-01,1.267905235290527344e-01
3.846153914928436279e-01,5.000000000000000000e-01,1.298841685056686401e-01,1.300005018711090088e-01
4.038461446762084961e-01,5.000000000000000000e-01,1.326213628053665161e-01,1.327369213104248047e-01
4.230769276618957520e-01,5.000000000000000000e-01,1.348746418952941895e-01,1.349895894527435303e-01
4.423076808452606201e-01,5.000000000000000000e-01,1.366357654333114624e-01,1.367504149675369263e-01
4.615384638309478760e-01,5.000000000000000000e-01,1.378983259201049805e-01,1.380128562450408936e-01
4.807692170143127441e-01,5.000000000000000000e-01,1.386577039957046509e-01,1.387734413146972656e-01
5.000000000000000000e-01,5.000000000000000000e-01,1.389111429452896118e-01,1.390286087989807129e-01
5.192307829856872559e-01,5.000000000000000000e-01,1.386577039957046509e-01,1.387768387794494629e-01
5.384615659713745117e-01,5.000000000000000000e-01,1.378983259201049805e-01,1.380204856395721436e-01
5.576922893524169922e-01,5.000000000000000000e-01,1.366357654333114624e-01,1.367611140012741089e-01
5.769230723381042480e-01,5.000000000000000000e-01,1.348746269941329956e-01,1.350040286779403687e-01
5.961538553237915039e-01,5.000000000000000000e-01,1.326213628053665161e-01,1.327555328607559204e-01
6.153846383094787598e-01,5.000000000000000000e-01,1.298841685056686401e-01,1.300234794616699219e-01
6.346153616905212402e-01,5.000000000000000000e-01,1.266730576753616333e-01,1.268176287412643433e-01
6.538461446762084961e-01,5.000000000000000000e-01,1.229996979236602783e-01,1.231504455208778381e-01
6.730769276618957520e-01,5.000000000000000000e-01,1.188775449991226196e-01,1.190345063805580139e-01
6.923077106475830078e-01,5.000000000000000000e-01,1.143216118216514587e-01,1.144846305251121521e-01
7.115384340286254883e-01,5.000000000000000000e-01,1.093485653400421143e-01,1.095182746648788452e-01
7.307692170143127441e-01,5.000000000000000000e-01,1.039764806628227234e-01,1.041529029607772827e-01
7.500000000000000000e-01,5.000000000000000000e-01,9.822501242160797119e-02,9.840770065784454346e-02
7.692307829856872559e-01,5.000000000000000000e-01,9.211512655019760132e-02,9.230360388755798340e-02
7.884615659713745117e-01,5.000000000000000000e-01,8.566911518573760986e-02,8.586354553699493408e-02
8.076922893524169922e-01,5.000000000000000000e-01,7.891051471233367920e-02,7.910955697298049927e-02
8.269230723381042480e-01,5.000000000000000000e-01,7.186397910118103027e-02,7.206641137599945068e-02
8.461538553237915039e-01,5.000000000000000000e-01,6.455521285533905029e-02,6.476025283336639404e-02
8.653846383094787598e-01,5.000000000000000000e-01,5.701089277863502502e-02,5.721723288297653198e-02
8.846153616905212402e-01,5.000000000000000000e-01,4.925857484340667725e-02,4.946475476026535034e-02
9.038461446762084961e-01,5.000000000000000000e-01,4.132649302482604980e-02,4.152961820363998413e-02
9.230769276618957520e-01,5.000000000000000000e-01,3.324361518025398254e-02,3.344212844967842102e-02
9.423077106475830078e-01,5.000000000000000000e-01,2.503939904272556305e-02,2.523072436451911926e-02
9.615384340286254883e-01,5.000000000000000000e-01,1.674388162791728973e-02,1.692559942603111267e-02
9.807692170143127441e-01,5.000000000000000000e-01,8.387237787246704102e-03,8.556921966373920441e-03
1.923076994717121124e-02,4.799999892711639404e-01,9.076322428882122040e-03,9.188898839056491852e-03
3.846153989434242249e-02,4.799999892711639404e-01,1.811952702701091766e-02,1.824292168021202087e-02
5.769230797886848450e-02,4.799999892711639404e-01,2.709661424160003662e-02,2.722830325365066528e-02
7.692307978868484497e-02,4.799999892711639404e-01,3.597483038902282715e-02,3.611236065626144409e-02
9.615384787321090698e-02,4.799999892711639404e-01,4.472177475690841675e-02,4.486346244812011719e-02
1.153846159577369690e-01,4.799999892711639404e-01,5.330553650856018066e-02,5.344969034194946289e-02
1.346153914928436279e-01,4.799999892711639404e-01,6.169479340314865112e-02,6.183996051549911499e-02
1.538461595773696899e-01,4.799999892711639404e-01,6.985893100500106812e-02,7.000344991683959961e-02
1.730769276618957520e-01,4.799999892711639404e-01,7.776816934347152710e-02,7.791168987751007080e-02
1.923076957464218140e-01,4.799999892711639404e-01,8.539362251758575439e-02,8.553508669137954712e-02
2.115384638309478760e-01,4.799999892711639404e-01,9.270749241113662720e-02,9.284652769565582275e-02
2.307692319154739380e-01,4.799999892711639404e-01,9.968308359384536743e-02,9.981898218393325806e-02
2.500000000000000000e-01,4.799999892711639404e-01,1.062949374318122864e-01,1.064275875687599182e-01
2.692307829856872559e-01,4.799999892711639404e-01,1.125189438462257385e-01,1.126481369137763977e-01
2.884615361690521240e-01,4.799999892711639404e-01,1.183323785662651062e-01,1.184579357504844666e-01
3.076923191547393799e-01,4.799999892711639404e-01,1.237140297889709473e-01,1.238354966044425964e-01
3.269230723381042480e-01,4.799999892711639404e-01,1.286442577838897705e-01,1.287624686956405640e-01
3.461538553237915039e-01,4.799999892711639404e-01,1.331050843000411987e-01,1.332200765609741211e-01
3.653846085071563721e-01,4.799999892711639404e-01,1.370801925659179688e-01,1.371916979551315308e-01
3.846153914928436279e-01,4.799999892711639404e-01,1.405551433563232422e-01,1.406640112400054932e-01
4.038461446762084961e-01,4.799999892711639404e-01,1.435172110795974731e-01,1.436238884925842285e-01
4.230769276618957520e-01,4.799999892711639404e-01,1.459556221961975098e-01,1.460606008768081665e-01
4.423076808452606201e-01,4.799999892711639404e-01,1.478614360094070435e-01,1.479652971029281616e-01
4.615384638309478760e-01,4.799999892711639404e-01,1.492277234792709351e-01,1.493312567472457886e-01
4.807692170143127441e-01,4.799999892711639404e-01,1.500494927167892456e-01,1.501535177230834961e-01
5.000000000000000000e-01,4.799999892711639404e-01,1.503237485885620117e-01,1.504293680191040039e-01
5.192307829856872559e-01,4.799999892711639404e-01,1.500494927167892456e-01,1.501571387052536011e-01
5.384615659713745117e-01,4.799999892711639404e-01,1.492277234792709351e-01,1.493386775255203247e-01
5.576922893524169922e-01,4.799999892711639404e-01,1.478614360094070435e-01,1.479762792587280273e-01
5.769230723381042480e-01,4.799999892711639404e-01,1.459556072950363159e-01,1.460754871368408203e-01
5.961538553237915039e-01,4.799999892711639404e-01,1.435172110795974731e-01,1.436426043510437012e-01
6.153846383094787598e-01,4.799999892711639404e-01,1.405551433563232422e-01,1.406871974468231201e-01
6.346153616905212402e-01,4.799999892711639404e-01,1.370802074670791626e-01,1.372192800045013428e-01
6.538461446762084961e-01,4.799999892711639404e-01,1.331050544977188110e-01,1.332515925168991089e-01
6.730769276618957520e-01,4.799999892711639404e-01,1.286442428827285767e-01,1.287989169359207153e-01
6.923077106475830078e-01,4.799999892711639404e-01,1.237139999866485596e-01,1.238772645592689514e-01
7.115384340286254883e-01,4.799999892711639404e-01,1.183323785662651062e-01,1.185040101408958435e-01
7.307692170143127441e-01,4.799999892711639404e-01,1.125189363956451416e-01,1.126996502280235291e-01
7.500000000000000000e-01,4.799999892711639404e-01,1.062949374318122864e-01,1.064847260713577271e-01
7.692307829856872559e-01,4.799999892711639404e-01,9.968308359384536743e-02,9.988144785165786743e-02
7.884615659713745117e-01,4.799999892711639404e-01,9.270748496055603027e-02,9.291506558656692505e-02
8.076922893524169922e-01,4.799999892711639404e-01,8.539361506700515747e-02,8.560898900032043457e-02
8.269230723381042480e-01,4.799999892711639404e-01,7.776814699172973633e-02,7.799100130796432495e-02
8.461538553237915039e-01,4.799999892711639404e-01,6.985890865325927734e-02,7.008810341358184814e-02
8.653846383094787598e-01,4.799999892711639404e-01,6.169477105140686035e-02,6.192945688962936401e-02
8.846153616905212402e-01,4.799999892711639404e-01,5.330554395914077759e-02,5.354344099760055542e-02
9.038461446762084961e-01,4.799999892711639404e-01,4.472177848219871521e-02,4.496229812502861023e-02
9.230769276618957520e-01,4.799999892711639404e-01,3.597483038902282715e-02,3.621498122811317444e-02
9.423077106475830078e-01,4.799999892711639404e-01,2.709657512605190277e-02,2.733525633811950684e-02
9.615384340286254883e-01,4.799999892711639404e-01,1.811951957643032074e-02,1.835416257381439209e-02
9.807692170143127441e-01,4.799999892711639404e-01,9.076313115656375885e-03,9.304343722760677338e-03
1.923076994717121124e-02,4.600000083446502686e-01,9.822011925280094147e-03,9.982132352888584137e-03
3.846153989434242249e-02,4.600000083446502686e-01,1.960818469524383545e-02,1.977324858307838440e-02
5.769230797886848450e-02,4.600000083446502686e-01,2.932280674576759338e-02,2.949105203151702881e-02
7.692307978868484497e-02,4.600000083446502686e-01,3.893043845891952515e-02,3.909976407885551453e-02
9.615384787321090698e-02,4.600000083446502686e-01,4.839600995182991028e-02,4.856453090906143188e-02
1.153846159577369690e-01,4.600000083446502686e-01,5.768499523401260376e-02,5.785160511732101440e-02
1.346153914928436279e-01,4.600000083446502686e-01,6.676349043846130371e-02,6.692696362733840942e-02
1.538461595773696899e-01,4.600000083446502686e-01,7.559838145971298218e-02,7.575809210538864136e-02
1.730769276618957520e-01,4.600000083446502686e-01,8.415741473436355591e-02,8.431266993284225464e-02
1.923076957464218140e-01,4.600000083446502686e-01,9.240936487913131714e-02,9.255921095609664917e-02
2.115384638309478760e-01,4.600000083446502686e-01,1.003241240978240967e-01,1.004688888788223267e-01
2.307692319154739380e-01,4.600000083446502686e-01,1.078728139400482178e-01,1.080120205879211426e-01
2.500000000000000000e-01,4.600000083446502686e-01,1.150278821587562561e-01,1.151614114642143250e-01
2.692307829856872559e-01,4.600000083446502686e-01,1.217632368206977844e-01,1.218908801674842834e-01
2.884615361690521240e-01,4.600000083446502686e-01,1.280542910099029541e-01,1.281761378049850464e-01
3.076923191547393799e-01,4.600000083446502686e-01,1.338780820369720459e-01,1.339941918849945068e-01
3.269230723381042480e-01,4.600000083446502686e-01,1.392133682966232300e-01,1.393243372440338135e-01
3.461538553237915039e-01,4.600000083446502686e-01,1.440406739711761475e-01,1.441467851400375366e-01
3.653846085071563721e-01,4.600000083446502686e-01,1.483423858880996704e-01,1.484435945749282837e-01
3.846153914928436279e-01,4.600000083446502686e-01,1.521028280258178711e-01,1.522005051374435425e-01
4.038461446762084961e-01,4.600000083446502686e-01,1.553082615137100220e-01,1.554020047187805176e-01
4.230769276618957520e-01,4.600000083446502686e-01,1.579469889402389526e-01,1.580384969711303711e-01
4.423076808452606201e-01,4.600000083446502686e-01,1.600093841552734375e-01,1.600989103317260742e-01
4.615384638309478760e-01,4.600000083446502686e-01,1.614879220724105835e-01,1.615764945745468140e-01
4.807692170143127441e-01,4.600000083446502686e-01,1.623772084712982178e-01,1.624660789966583252e-01
5.000000000000000000e-01,4.600000083446502686e-01,1.626739948987960815e-01,1.627642363309860229e-01
5.192307829856872559e-01,4.600000083446502686e-01,1.623772084712982178e-01,1.624698042869567871e-01
5.384615659713745117e-01,4.600000083446502686e-01,1.614879220724105835e-01,1.615839004516601562e-01
5.576922893524169922e-01,4.600000083446502686e-01,1.600093841552734375e-01,1.601100564002990723e-01
5.769230723381042480e-01,4.600000083446502686e-01,1.579469740390777588e-01,1.580533236265182495e-01
5.961538553237915039e-01,4.600000083446502686e-01,1.553082615137100220e-01,1.554212719202041626e-01
6.153846383094787598e-01,4.600000083446502686e-01,1.521028280258178711e-01,1.522230654954910278e-01
6.346153616905212402e-01,4.600000083446502686e-01,1.483424007892608643e-01,1.484712958335876465e-01
6.538461446762084961e-01,4.600000083446502686e-01,1.440406590700149536e-01,1.441788375377655029e-01
6.730769276618957520e-01,4.600000083446502686e-01,1.392133533954620361e-01,1.393608152866363525e-01
6.923077106475830078e-01,4.600000083446502686e-01,1.338780522346496582e-01,1.340360343456268311e-01
7.115384340286254883e-01,4.600000083446502686e-01,1.280542910099029541e-01,1.282228827476501465e-01
7.307692170143127441e-01,4.600000083446502686e-01,1.217632293701171875e-01,1.219431683421134949e-01
7.500000000000000000e-01,4.600000083446502686e-01,1.150278821587562561e-01,1.152187064290046692e-01
7.692307829856872559e-01,4.600000083446502686e-01,1.078728139400482178e-01,1.080755367875099182e-01
7.884615659713745117e-01,4.600000083446502686e-01,1.003241166472434998e-01,1.005382612347602844e-01
8.076922893524169922e-01,4.600000083446502686e-01,9.240934997797012329e-02,9.263482689857482910e-02
8.269230723381042480e-01,4.600000083446502686e-01,8.415739983320236206e-02,8.439359813928604126e-02
8.461538553237915039e-01,4.600000083446502686e-01,7.559835165739059448e-02,7.584486156702041626e-02
8.653846383094787598e-01,4.600000083446502686e-01,6.676346808671951294e-02,6.701885163784027100e-02
8.846153616905212402e-01,4.600000083446502686e-01,5.768499895930290222e-02,5.794866383075714111e-02
9.038461446762084961e-01,4.600000083446502686e-01,4.839601367712020874e-02,4.866640269756317139e-02
9.230769276618957520e-01,4.600000083446502686e-01,3.893043845891952515e-02,3.920581191778182983e-02
9.423077106475830078e-01,4.600000083446502686e-01,2.932276576757431030e-02,2.960111945867538452e-02
9.615384340286254883e-01,4.600000083446502686e-01,1.960817724466323853e-02,1.988830044865608215e-02
9.807692170143127441e-01,4.600000083446502686e-01,9.822001680731773376e-03,1.010208111256361008e-02
1.923076994717121124e-02,4.399999976158142090e-01,1.062896475195884705e-02,1.082933600991964340e-02
3.846153989434242249e-02,4.399999976158142090e-01,2.121914550662040710e-02,2.141897007822990417e-02
5.769230797886848450e-02,4.399999976158142090e-01,3.173189982771873474e-02,3.192888945341110229e-02
7.692307978868484497e-02,4.399999976158142090e-01,4.212886840105056763e-02,4.232187569141387939e-02
9.615384787321090698e-02,4.399999976158142090e-01,5.237211287021636963e-02,5.255973339080810547e-02
1.153846159577369690e-01,4.399999976158142090e-01,6.242425739765167236e-02,6.260584294795989990e-02
1.346153914928436279e-01,4.399999976158142090e-01,7.224862277507781982e-02,7.242324948310852051e-02
1.538461595773696899e-01,4.399999976158142090e-01,8.180936425924301147e-02,8.197685331106185913e-02
1.730769276618957520e-01,4.399999976158142090e-01,9.107159078121185303e-02,9.123168140649795532e-02
1.923076957464218140e-01,4.399999976158142090e-01,1.000014990568161011e-01,1.001535356044769287e-01
2.115384638309478760e-01,4.399999976158142090e-01,1.085665151476860046e-01,1.087110489606857300e-01
2.307692319154739380e-01,4.399999976158142090e-01,1.167353838682174683e-01,1.168717071413993835e-01
2.500000000000000000e-01,4.399999976158142090e-01,1.244783028960227966e-01,1.246066763997077942e-01
2.692307829856872559e-01,4.399999976158142090e-01,1.317670196294784546e-01,1.318878084421157837e-01
2.884615361690521240e-01,4.399999976158142090e-01,1.385749280452728271e-01,1.386882811784744263e-01
3.076923191547393799e-01,4.399999976158142090e-01,1.448771953582763672e-01,1.449833661317825317e-01
3.269230723381042480e-01,4.399999976158142090e-01,1.506508141756057739e-01,1.507500708103179932e-01
3.461538553237915039e-01,4.399999976158142090e-01,1.558747142553329468e-01,1.559677124023437500e-01
3.653846085071563721e-01,4.399999976158142090e-01,1.605298370122909546e-01,1.606169939041137695e-01
3.846153914928436279e-01,4.399999976158142090e-01,1.645992249250411987e-01,1.646811515092849731e-01
4.038461446762084961e-01,4.399999976158142090e-01,1.680680215358734131e-01,1.681457459926605225e-01
4.230769276618957520e-01,4.399999976158142090e-01,1.709235459566116333e-01,1.709977537393569946e-01
4.423076808452606201e-01,4.399999976158142090e-01,1.731553822755813599e-01,1.732275485992431641e-01
4.615384638309478760e-01,4.399999976158142090e-01,1.747553795576095581e-01,1.748261302709579468e-01
4.807692170143127441e-01,4.399999976158142090e-01,1.757177412509918213e-01,1.757880896329879761e-01
5.000000000000000000e-01,4.399999976158142090e-01,1.760389059782028198e-01,1.761109530925750732e-01
5.192307829856872559e-01,4.399999976158142090e-01,1.757177412509918213e-01,1.757926493883132935e-01
5.384615659713745117e-01,4.399999976158142090e-01,1.747553795576095581e-01,1.748339831829071045e-01
5.576922893524169922e-01,4.399999976158142090e-01,1.731553822755813599e-01,1.732388138771057129e-01
5.769230723381042480e-01,4.399999976158142090e-01,1.709235310554504395e-01,1.710133999586105347e-01
5.961538553237915039e-01,4.399999976158142090e-01,1.680680215358734131e-01,1.681651026010513306e-01
6.153846383094787598e-01,4.399999976158142090e-01,1.645992249250411987e-01,1.647046804428100586e-01
6.346153616905212402e-01,4.399999976158142090e-01,1.605298519134521484e-01,1.606446802616119385e-01
6.538461446762084961e-01,4.399999976158142090e-01,1.558746993541717529e-01,1.559995859861373901e-01
6.730769276618957520e-01,4.399999976158142090e-01,1.506507843732833862e-01,1.507868319749832153e-01
6.923077106475830078e-01,4.399999976158142090e-01,1.448771506547927856e-01,1.450249999761581421e-01
7.115384340286254883e-01,4.399999976158142090e-01,1.385749280452728271e-01,1.387350559234619141e-01
7.307692170143127441e-01,4.399999976158142090e-01,1.317670047283172607e-01,1.319404542446136475e-01
7.500000000000000000e-01,4.399999976158142090e-01,1.244783028960227966e-01,1.246649399399757385e-01
7.692307829856872559e-01,4.399999976158142090e-01,1.167353838682174683e-01,1.169359460473060608e-01
7.884615659713745117e-01,4.399999976158142090e-01,1.085665076971054077e-01,1.087806224822998047e-01
8.076922893524169922e-01,4.399999976158142090e-01,1.000014841556549072e-01,1.002299711108207703e-01
8.269230723381042480e-01,4.399999976158142090e-01,9.107156842947006226e-02,9.131395816802978516e-02
8.461538553237915039e-01,4.399999976158142090e-01,8.180933445692062378e-02,8.206497877836227417e-02
8.653846383094787598e-01,4.399999976158142090e-01,7.224860042333602905e-02,7.251719385385513306e-02
8.846153616905212402e-01,4.399999976158142090e-01,6.242426484823226929e-02,6.270495057106018066e-02
9.038461446762084961e-01,4.399999976158142090e-01,5.237211659550666809e-02,5.266434699296951294e-02
9.230769276618957520e-01,4.399999976158142090e-01,4.212886840105056763e-02,4.243067651987075806e-02
9.423077106475830078e-01,4.399999976158142090e-01,3.173185512423515320e-02,3.204243257641792297e-02
9.615384340286254883e-01,4.399999976158142090e-01,2.121913805603981018e-02,2.153725177049636841e-02
9.807692170143127441e-01,4.399999976158142090e-01,1.062895357608795166e-02,1.095265988260507584e-02
1.923076994717121124e-02,4.199999868869781494e-01,1.150221470743417740e-02,1.173430774360895157e-02
3.846153989434242249e-02,4.199999868869781494e-01,2.296245843172073364e-02,2.318830415606498718e-02
5.769230797886848450e-02,4.199999868869781494e-01,3.433891385793685913e-02,3.455644845962524414e-02
7.692307978868484497e-02,4.199999868869781494e-01,4.559007287025451660e-02,4.579864442348480225e-02
9.615384787321090698e-02,4.199999868869781494e-01,5.667487531900405884e-02,5.687393248081207275e-02
1.153846159577369690e-01,4.199999868869781494e-01,6.755287945270538330e-02,6.774169206619262695e-02
1.346153914928436279e-01,4.199999868869781494e-01,7.818438857793807983e-02,7.836294919252395630e-02
1.538461595773696899e-01,4.199999868869781494e-01,8.853061497211456299e-02,8.869877457618713379e-02
1.730769276618957520e-01,4.199999868869781494e-01,9.855380654335021973e-02,9.871175140142440796e-02
1.923076957464218140e-01,4.199999868869781494e-01,1.082173734903335571e-01,1.083654984831809998e-01
2.115384638309478760e-01,4.199999868869781494e-01,1.174860745668411255e-01,1.176237538456916809e-01
2.307692319154739380e-01,4.199999868869781494e-01,1.263260692358016968e-01,1.264541894197463989e-01
2.500000000000000000e-01,4.199999868869781494e-01,1.347051262855529785e-01,1.348236054182052612e-01
2.692307829856872559e-01,4.199999868869781494e-01,1.425926685333251953e-01,1.427019387483596802e-01
2.884615361690521240e-01,4.199999868869781494e-01,1.499598920345306396e-01,1.500604301691055298e-01
3.076923191547393799e-01,4.199999868869781494e-01,1.567799448966979980e-01,1.568720042705535889e-01
3.269230723381042480e-01,4.199999868869781494e-01,1.630278974771499634e-01,1.631116271018981934e-01
3.461538553237915039e-01,4.199999868869781494e-01,1.686809957027435303e-01,1.687574684619903564e-01
3.653846085071563721e-01,4.199999868869781494e-01,1.737185716629028320e-01,1.737883090972900391e-01
3.846153914928436279e-01,4.199999868869781494e-01,1.781222969293594360e-01,1.781858056783676147e-01
4.038461446762084961e-01,4.199999868869781494e-01,1.818760633468627930e-01,1.819348633289337158e-01
4.230769276618957520e-01,4.199999868869781494e-01,1.849661916494369507e-01,1.850209236145019531e-01
4.423076808452606201e-01,4.199999868869781494e-01,1.873813867568969727e-01,1.874335408210754395e-01
4.615384638309478760e-01,4.199999868869781494e-01,1.891128420829772949e-01,1.891632676124572754e-01
4.807692170143127441e-01,4.199999868869781494e-01,1.901542693376541138e-01,1.902045756578445435e-01
5.000000000000000000e-01,4.199999868869781494e-01,1.905018240213394165e-01,1.905534118413925171e-01
5.192307829856872559e-01,4.199999868869781494e-01,1.901542693376541138e-01,1.902083903551101685e-01
5.384615659713745117e-01,4.199999868869781494e-01,1.891128420829772949e-01,1.891714930534362793e-01
5.576922893524169922e-01,4.199999868869781494e-01,1.873813867568969727e-01,1.874453276395797729e-01
5.769230723381042480e-01,4.199999868869781494e-01,1.849661767482757568e-01,1.850369721651077271e-01
5.961538553237915039e-01,4.199999868869781494e-01,1.818760633468627930e-01,1.819542944431304932e-01
6.153846383094787598e-01,4.199999868869781494e-01,1.781222969293594360e-01,1.782095730304718018e-01
6.346153616905212402e-01,4.199999868869781494e-01,1.737185865640640259e-01,1.738160997629165649e-01
6.538461446762084961e-01,4.199999868869781494e-01,1.686809808015823364e-01,1.687895655632019043e-01
6.730769276618957520e-01,4.199999868869781494e-01,1.630278825759887695e-01,1.631484478712081909e-01
6.923077106475830078e-01,4.199999868869781494e-01,1.567799001932144165e-01,1.569134145975112915e-01
7.115384340286254883e-01,4.199999868869781494e-01,1.499598920345306396e-01,1.501068323850631714e-01
7.307692170143127441e-01,4.199999868869781494e-01,1.425926536321640015e-01,1.427540034055709839e-01
7.500000000000000000e-01,4.199999868869781494e-01,1.347051262855529785e-01,1.348813772201538086e-01
7.692307829856872559e-01,4.199999868869781494e-01,1.263260692358016968e-01,1.265180706977844238e-01
7.884615659713745117e-01,4.199999868869781494e-01,1.174860596656799316e-01,1.176938638091087341e-01
8.076922893524169922e-01,4.199999868869781494e-01,1.082173585891723633e-01,1.084415540099143982e-01
8.269230723381042480e-01,4.199999868869781494e-01,9.855378419160842896e-02,9.879480302333831787e-02
8.461538553237915039e-01,4.199999868869781494e-01,8.853058516979217529e-02,8.878780901432037354e-02
8.653846383094787598e-01,4.199999868869781494e-01,7.818435877561569214e-02,7.845805585384368896e-02
8.846153616905212402e-01,4.199999868869781494e-01,6.755288690328598022e-02,6.784249842166900635e-02
9.038461446762084961e-01,4.199999868869781494e-01,5.667487904429435730e-02,5.698015540838241577e-02
9.230769276618957520e-01,4.199999868869781494e-01,4.559007287025451660e-02,4.590924829244613647e-02
9.423077106475830078e-01,4.199999868869781494e-01,3.433886542916297913e-02,3.467230871319770813e-02
9.615384340286254883e-01,4.199999868869781494e-01,2.296244911849498749e-02,2.330857887864112854e-02
9.807692170143127441e-01,4.199999868869781494e-01,1.150220260024070740e-02,1.185987051576375961e-02
1.923076994717121124e-02,4.000000059604644775e-01,1.244720723479986191e-02,1.270119938999414444e-02
3.846153989434242249e-02,4.000000059604644775e-01,2.484899573028087616e-02,2.509024366736412048e-02
5.769230797886848450e-02,4.000000059604644775e-01,3.716011345386505127e-02,3.738856688141822815e-02
7.692307978868484497e-02,4.000000059604644775e-01,4.933563992381095886e-02,4.955036938190460205e-02
9.615384787321090698e-02,4.000000059604644775e-01,6.133113801479339600e-02,6.153223663568496704e-02
1.153846159577369690e-01,4.000000059604644775e-01,7.310285419225692749e-02,7.329057902097702026e-02
1.346153914928436279e-01,4.000000059604644775e-01,8.460782468318939209e-02,8.478219807147979736e-02
1.538461595773696899e-01,4.000000059604644775e-01,9.580407291650772095e-02,9.596526622772216797e-02
1.730769276618957520e-01,4.000000059604644775e-01,1.066507399082183838e-01,1.067995205521583557e-01
1.923076957464218140e-01,4.000000059604644775e-01,1.171082407236099243e-01,1.172450110316276550e-01
2.115384638309478760e-01,4.000000059604644775e-01,1.271384358406066895e-01,1.272635608911514282e-01
2.307692319154739380e-01,4.000000059604644775e-01,1.367047131061553955e-01,1.368186324834823608e-01
2.500000000000000000e-01,4.000000059604644775e-01,1.457721590995788574e-01,1.458755433559417725e-01
2.692307829856872559e-01,4.000000059604644775e-01,1.543077230453491211e-01,1.544008105993270874e-01
2.884615361690521240e-01,4.000000059604644775e-01,1.622802317142486572e-01,1.623634845018386841e-01
3.076923191547393799e-01,4.000000059604644775e-01,1.696605831384658813e-01,1.697342991828918457e-01
3.269230723381042480e-01,4.000000059604644775e-01,1.764218658208847046e-01,1.764869242906570435e-01
3.461538553237915039e-01,4.000000059604644775e-01,1.825394034385681152e-01,1.825962811708450317e-01
