x,y,t,u_true,u_pred
4.545454680919647217e-01,6.363636255264282227e-01,8.899999856948852539e-01,-2.416746169328689575e-01,-2.095219790935516357e-01
4.545454680919647217e-01,7.272727489471435547e-01,8.899999856948852539e-01,-2.007904797792434692e-01,-1.746776103973388672e-01
4.545454680919647217e-01,8.181818127632141113e-01,8.899999856948852539e-01,-1.436395645141601562e-01,-1.258705556392669678e-01
4.545454680919647217e-01,9.090909361839294434e-01,8.899999856948852539e-01,-7.485176622867584229e-02,-6.694179773330688477e-02
5.454545617103576660e-01,9.090909361839294434e-02,8.899999856948852539e-01,-7.485181838274002075e-02,-7.331201434135437012e-02
5.454545617103576660e-01,1.818181872367858887e-01,8.899999856948852539e-01,-1.436395794153213501e-01,-1.288428902626037598e-01
5.454545617103576660e-01,2.727272808551788330e-01,8.899999856948852539e-01,-2.007905244827270508e-01,-1.757233738899230957e-01
5.454545617103576660e-01,3.636363744735717773e-01,8.899999856948852539e-01,-2.416746169328689575e-01,-2.095086574554443359e-01
5.454545617103576660e-01,4.545454680919647217e-01,8.899999856948852539e-01,-2.629796564579010010e-01,-2.273358404636383057e-01
5.454545617103576660e-01,5.454545617103576660e-01,8.899999856948852539e-01,-2.629796564579010010e-01,-2.273598015308380127e-01
5.454545617103576660e-01,6.363636255264282227e-01,8.899999856948852539e-01,-2.416746169328689575e-01,-2.090822458267211914e-01
5.454545617103576660e-01,7.272727489471435547e-01,8.899999856948852539e-01,-2.007904797792434692e-01,-1.739757657051086426e-01
5.454545617103576660e-01,8.181818127632141113e-01,8.899999856948852539e-01,-1.436395645141601562e-01,-1.248486563563346863e-01
5.454545617103576660e-01,9.090909361839294434e-01,8.899999856948852539e-01,-7.485176622867584229e-02,-6.554438918828964233e-02
6.363636255264282227e-01,9.090909361839294434e-02,8.899999856948852539e-01,-6.878776848316192627e-02,-6.768072396516799927e-02
6.363636255264282227e-01,1.818181872367858887e-01,8.899999856948852539e-01,-1.320027559995651245e-01,-1.182469055056571960e-01
6.363636255264282227e-01,2.727272808551788330e-01,8.899999856948852539e-01,-1.845236867666244507e-01,-1.612055003643035889e-01
6.363636255264282227e-01,3.636363744735717773e-01,8.899999856948852539e-01,-2.220955789089202881e-01,-1.922882795333862305e-01
6.363636255264282227e-01,4.545454680919647217e-01,8.899999856948852539e-01,-2.416746169328689575e-01,-2.087078392505645752e-01
6.363636255264282227e-01,5.454545617103576660e-01,8.899999856948852539e-01,-2.416746169328689575e-01,-2.086589038372039795e-01
6.363636255264282227e-01,6.363636255264282227e-01,8.899999856948852539e-01,-2.220955789089202881e-01,-1.917682886123657227e-01
6.363636255264282227e-01,7.272727489471435547e-01,8.899999856948852539e-01,-1.845236420631408691e-01,-1.593958735466003418e-01
6.363636255264282227e-01,8.181818127632141113e-01,8.899999856948852539e-01,-1.320027410984039307e-01,-1.140652522444725037e-01
6.363636255264282227e-01,9.090909361839294434e-01,8.899999856948852539e-01,-6.878772377967834473e-02,-5.927572771906852722e-02
7.272727489471435547e-01,9.090909361839294434e-02,8.899999856948852539e-01,-5.715093761682510376e-02,-5.493869259953498840e-02
7.272727489471435547e-01,1.818181872367858887e-01,8.899999856948852539e-01,-1.096718311309814453e-01,-9.725081920623779297e-02
7.272727489471435547e-01,2.727272808551788330e-01,8.899999856948852539e-01,-1.533077955245971680e-01,-1.331499516963958740e-01
7.272727489471435547e-01,3.636363744735717773e-01,8.899999856948852539e-01,-1.845236420631408691e-01,-1.592318713665008545e-01
7.272727489471435547e-01,4.545454680919647217e-01,8.899999856948852539e-01,-2.007904797792434692e-01,-1.730092167854309082e-01
7.272727489471435547e-01,5.454545617103576660e-01,8.899999856948852539e-01,-2.007904797792434692e-01,-1.729916930198669434e-01
7.272727489471435547e-01,6.363636255264282227e-01,8.899999856948852539e-01,-1.845236420631408691e-01,-1.590034663677215576e-01
7.272727489471435547e-01,7.272727489471435547e-01,8.899999856948852539e-01,-1.533077657222747803e-01,-1.321466863155364990e-01
7.272727489471435547e-01,8.181818127632141113e-01,8.899999856948852539e-01,-1.096718236804008484e-01,-9.455727040767669678e-02
7.272727489471435547e-01,9.090909361839294434e-01,8.899999856948852539e-01,-5.715089663863182068e-02,-4.930074512958526611e-02
8.181818127632141113e-01,9.090909361839294434e-02,8.899999856948852539e-01,-4.088408872485160828e-02,-3.703977167606353760e-02
8.181818127632141113e-01,1.818181872367858887e-01,8.899999856948852539e-01,-7.845598459243774414e-02,-6.796744465827941895e-02
8.181818127632141113e-01,2.727272808551788330e-01,8.899999856948852539e-01,-1.096718460321426392e-01,-9.411253035068511963e-02
8.181818127632141113e-01,3.636363744735717773e-01,8.899999856948852539e-01,-1.320027410984039307e-01,-1.132212355732917786e-01
8.181818127632141113e-01,4.545454680919647217e-01,8.899999856948852539e-01,-1.436395645141601562e-01,-1.233822479844093323e-01
8.181818127632141113e-01,5.454545617103576660e-01,8.899999856948852539e-01,-1.436395645141601562e-01,-1.235008761286735535e-01
8.181818127632141113e-01,6.363636255264282227e-01,8.899999856948852539e-01,-1.320027410984039307e-01,-1.135276630520820618e-01
8.181818127632141113e-01,7.272727489471435547e-01,8.899999856948852539e-01,-1.096718236804008484e-01,-9.435904771089553833e-02
8.181818127632141113e-01,8.181818127632141113e-01,8.899999856948852539e-01,-7.845597714185714722e-02,-6.772992759943008423e-02
8.181818127632141113e-01,9.090909361839294434e-01,8.899999856948852539e-01,-4.088405519723892212e-02,-3.606794029474258423e-02
9.090909361839294434e-01,9.090909361839294434e-02,8.899999856948852539e-01,-2.130503766238689423e-02,-1.662516593933105469e-02
9.090909361839294434e-01,1.818181872367858887e-01,8.899999856948852539e-01,-4.088406264781951904e-02,-3.310039266943931580e-02
9.090909361839294434e-01,2.727272808551788330e-01,8.899999856948852539e-01,-5.715090781450271606e-02,-4.737014323472976685e-02
9.090909361839294434e-01,3.636363744735717773e-01,8.899999856948852539e-01,-6.878772377967834473e-02,-5.817113071680068970e-02
9.090909361839294434e-01,4.545454680919647217e-01,8.899999856948852539e-01,-7.485176622867584229e-02,-6.414359807968139648e-02
9.090909361839294434e-01,5.454545617103576660e-01,8.899999856948852539e-01,-7.485176622867584229e-02,-6.446339190006256104e-02
9.090909361839294434e-01,6.363636255264282227e-01,8.899999856948852539e-01,-6.878772377967834473e-02,-5.914467573165893555e-02
9.090909361839294434e-01,7.272727489471435547e-01,8.899999856948852539e-01,-5.715089663863182068e-02,-4.896865040063858032e-02
9.090909361839294434e-01,8.181818127632141113e-01,8.899999856948852539e-01,-4.088405519723892212e-02,-3.520932421088218689e-02
9.090909361839294434e-01,9.090909361839294434e-01,8.899999856948852539e-01,-2.130502089858055115e-02,-1.941123604774475098e-02
9.090909361839294434e-02,9.090909361839294434e-02,8.799999952316284180e-01,1.362705696374177933e-02,1.498784124851226807e-02
9.090909361839294434e-02,1.818181872367858887e-01,8.799999952316284180e-01,2.615012787282466888e-02,2.271115034818649292e-02
9.090909361839294434e-02,2.727272808551788330e-01,8.799999952316284180e-01,3.655467554926872253e-02,2.861529961228370667e-02
9.090909361839294434e-02,3.636363744735717773e-01,8.799999952316284180e-01,4.399777203798294067e-02,3.282193094491958618e-02
9.090909361839294434e-02,4.545454680919647217e-01,8.799999952316284180e-01,4.787643626332283020e-02,3.510190546512603760e-02
9.090909361839294434e-02,5.454545617103576660e-01,8.799999952316284180e-01,4.787643626332283020e-02,3.490287810564041138e-02
9.090909361839294434e-02,6.363636255264282227e-01,8.799999952316284180e-01,4.399777203798294067e-02,3.165066242218017578e-02
9.090909361839294434e-02,7.272727489471435547e-01,8.799999952316284180e-01,3.655466437339782715e-02,2.515355870127677917e-02
9.090909361839294434e-02,8.181818127632141113e-01,8.799999952316284180e-01,2.615012601017951965e-02,1.595351845026016235e-02
9.090909361839294434e-02,9.090909361839294434e-01,8.799999952316284180e-01,1.362704671919345856e-02,5.375839769840240479e-03
1.818181872367858887e-01,9.090909361839294434e-02,8.799999952316284180e-01,2.615012787282466888e-02,2.093681693077087402e-02
1.818181872367858887e-01,1.818181872367858887e-01,8.799999952316284180e-01,5.018172413110733032e-02,3.926798701286315918e-02
1.818181872367858887e-01,2.727272808551788330e-01,8.799999952316284180e-01,7.014790177345275879e-02,5.363874882459640503e-02
1.818181872367858887e-01,3.636363744735717773e-01,8.799999952316284180e-01,8.443110436201095581e-02,6.370606273412704468e-02
1.818181872367858887e-01,4.545454680919647217e-01,8.799999952316284180e-01,9.187420457601547241e-02,6.886672228574752808e-02
1.818181872367858887e-01,5.454545617103576660e-01,8.799999952316284180e-01,9.187420457601547241e-02,6.844075024127960205e-02
1.818181872367858887e-01,6.363636255264282227e-01,8.799999952316284180e-01,8.443110436201095581e-02,6.220276653766632080e-02
1.818181872367858887e-01,7.272727489471435547e-01,8.799999952316284180e-01,7.014787942171096802e-02,5.054143071174621582e-02
1.818181872367858887e-01,8.181818127632141113e-01,8.799999952316284180e-01,5.018171668052673340e-02,3.458279371261596680e-02
1.818181872367858887e-01,9.090909361839294434e-01,8.799999952316284180e-01,2.615010924637317657e-02,1.619338989257812500e-02
2.727272808551788330e-01,9.090909361839294434e-02,8.799999952316284180e-01,3.655467554926872253e-02,2.635923773050308228e-02
2.727272808551788330e-01,1.818181872367858887e-01,8.799999952316284180e-01,7.014790177345275879e-02,5.283028632402420044e-02
2.727272808551788330e-01,2.727272808551788330e-01,8.799999952316284180e-01,9.805817157030105591e-02,7.412800192832946777e-02
2.727272808551788330e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.180243492126464844e-01,8.908260613679885864e-02
2.727272808551788330e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.284288763999938965e-01,9.665787220001220703e-02
2.727272808551788330e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.284288763999938965e-01,9.610620886087417603e-02
2.727272808551788330e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.180243492126464844e-01,8.754685521125793457e-02
2.727272808551788330e-01,7.272727489471435547e-01,8.799999952316284180e-01,9.805814921855926514e-02,7.167684286832809448e-02
2.727272808551788330e-01,8.181818127632141113e-01,8.799999952316284180e-01,7.014789432287216187e-02,4.988527670502662659e-02
2.727272808551788330e-01,9.090909361839294434e-01,8.799999952316284180e-01,3.655464947223663330e-02,2.434477955102920532e-02
3.636363744735717773e-01,9.090909361839294434e-02,8.799999952316284180e-01,4.399777203798294067e-02,3.008398041129112244e-02
3.636363744735717773e-01,1.818181872367858887e-01,8.799999952316284180e-01,8.443110436201095581e-02,6.226299703121185303e-02
3.636363744735717773e-01,2.727272808551788330e-01,8.799999952316284180e-01,1.180243492126464844e-01,8.851180970668792725e-02
3.636363744735717773e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.420559287071228027e-01,1.069514974951744080e-01
3.636363744735717773e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.162714287638664246e-01
3.636363744735717773e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.157309487462043762e-01
3.636363744735717773e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.420559287071228027e-01,1.056711897253990173e-01
3.636363744735717773e-01,7.272727489471435547e-01,8.799999952316284180e-01,1.180243119597434998e-01,8.686696738004684448e-02
3.636363744735717773e-01,8.181818127632141113e-01,8.799999952316284180e-01,8.443109691143035889e-02,6.082599610090255737e-02
3.636363744735717773e-01,9.090909361839294434e-01,8.799999952316284180e-01,4.399774223566055298e-02,2.990337833762168884e-02
4.545454680919647217e-01,9.090909361839294434e-02,8.799999952316284180e-01,4.787643626332283020e-02,3.139423578977584839e-02
4.545454680919647217e-01,1.818181872367858887e-01,8.799999952316284180e-01,9.187420457601547241e-02,6.681530177593231201e-02
4.545454680919647217e-01,2.727272808551788330e-01,8.799999952316284180e-01,1.284288763999938965e-01,9.574457257986068726e-02
4.545454680919647217e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.161255612969398499e-01
4.545454680919647217e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.682060509920120239e-01,1.264281868934631348e-01
4.545454680919647217e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.682060509920120239e-01,1.259884834289550781e-01
4.545454680919647217e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.152591630816459656e-01
4.545454680919647217e-01,7.272727489471435547e-01,8.799999952316284180e-01,1.284288465976715088e-01,9.499853104352951050e-02
4.545454680919647217e-01,8.181818127632141113e-01,8.799999952316284180e-01,9.187419712543487549e-02,6.684897840023040771e-02
4.545454680919647217e-01,9.090909361839294434e-01,8.799999952316284180e-01,4.787640273571014404e-02,3.321308642625808716e-02
5.454545617103576660e-01,9.090909361839294434e-02,8.799999952316284180e-01,4.787643626332283020e-02,3.051869571208953857e-02
5.454545617103576660e-01,1.818181872367858887e-01,8.799999952316284180e-01,9.187420457601547241e-02,6.636240333318710327e-02
5.454545617103576660e-01,2.727272808551788330e-01,8.799999952316284180e-01,1.284288763999938965e-01,9.544486552476882935e-02
5.454545617103576660e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.159605160355567932e-01
5.454545617103576660e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.682060509920120239e-01,1.263149976730346680e-01
5.454545617103576660e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.682060509920120239e-01,1.259912550449371338e-01
5.454545617103576660e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.154493615031242371e-01
5.454545617103576660e-01,7.272727489471435547e-01,8.799999952316284180e-01,1.284288465976715088e-01,9.539978951215744019e-02
5.454545617103576660e-01,8.181818127632141113e-01,8.799999952316284180e-01,9.187419712543487549e-02,6.750956922769546509e-02
5.454545617103576660e-01,9.090909361839294434e-01,8.799999952316284180e-01,4.787640273571014404e-02,3.411328792572021484e-02
6.363636255264282227e-01,9.090909361839294434e-02,8.799999952316284180e-01,4.399777203798294067e-02,2.800444141030311584e-02
6.363636255264282227e-01,1.818181872367858887e-01,8.799999952316284180e-01,8.443110436201095581e-02,6.107223778963088989e-02
6.363636255264282227e-01,2.727272808551788330e-01,8.799999952316284180e-01,1.180243492126464844e-01,8.777897804975509644e-02
6.363636255264282227e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.420559287071228027e-01,1.065520420670509338e-01
6.363636255264282227e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.160438582301139832e-01
6.363636255264282227e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.545789986848831177e-01,1.158094778656959534e-01
6.363636255264282227e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.420559287071228027e-01,1.061661019921302795e-01
6.363636255264282227e-01,7.272727489471435547e-01,8.799999952316284180e-01,1.180243119597434998e-01,8.784904330968856812e-02
6.363636255264282227e-01,8.181818127632141113e-01,8.799999952316284180e-01,8.443109691143035889e-02,6.239955127239227295e-02
6.363636255264282227e-01,9.090909361839294434e-01,8.799999952316284180e-01,4.399774223566055298e-02,3.193971887230873108e-02
7.272727489471435547e-01,9.090909361839294434e-02,8.799999952316284180e-01,3.655466437339782715e-02,2.400200814008712769e-02
7.272727489471435547e-01,1.818181872367858887e-01,8.799999952316284180e-01,7.014787942171096802e-02,5.122140049934387207e-02
7.272727489471435547e-01,2.727272808551788330e-01,8.799999952316284180e-01,9.805814921855926514e-02,7.326536625623703003e-02
7.272727489471435547e-01,3.636363744735717773e-01,8.799999952316284180e-01,1.180243119597434998e-01,8.869481086730957031e-02
7.272727489471435547e-01,4.545454680919647217e-01,8.799999952316284180e-01,1.284288465976715088e-01,9.653116017580032349e-02
7.272727489471435547e-01,5.454545617103576660e-01,8.799999952316284180e-01,1.284288465976715088e-01,9.632558375597000122e-02
7.272727489471435547e-01,6.363636255264282227e-01,8.799999952316284180e-01,1.180243119597434998e-01,8.822317421436309814e-02
7.272727489471435547e-01,7.272727489471435547e-01,8.799999952316284180e-01,9.805812686681747437e-02,7.297789305448532104e-02
7.272727489471435547e-01,8.181818127632141113e-01,8.799999952316284180e-01,7.014787942171096802e-02,5.182959884405136108e-02
7.272727489471435547e-01,9.090909361839294434e-01,8.799999952316284180e-01,3.655464202165603638e-02,2.638690546154975891e-02
8.181818127632141113e-01,9.090909361839294434e-02,8.799999952316284180e-01,2.615012601017951965e-02,1.818831637501716614e-02
8.181818127632141113e-01,1.818181872367858887e-01,8.799999952316284180e-01,5.018171668052673340e-02,3.731323778629302979e-02
8.181818127632141113e-01,2.727272808551788330e-01,8.799999952316284180e-01,7.014789432287216187e-02,5.289775878190994263e-02
8.181818127632141113e-01,3.636363744735717773e-01,8.799999952316284180e-01,8.443109691143035889e-02,6.374304741621017456e-02
8.181818127632141113e-01,4.545454680919647217e-01,8.799999952316284180e-01,9.187419712543487549e-02,6.919552385807037354e-02
8.181818127632141113e-01,5.454545617103576660e-01,8.799999952316284180e-01,9.187419712543487549e-02,6.893990933895111084e-02
8.181818127632141113e-01,6.363636255264282227e-01,8.799999952316284180e-01,8.443109691143035889e-02,6.305616348981857300e-02
8.181818127632141113e-01,7.272727489471435547e-01,8.799999952316284180e-01,7.014787942171096802e-02,5.208430439233779907e-02
8.181818127632141113e-01,8.181818127632141113e-01,8.799999952316284180e-01,5.018171295523643494e-02,3.677571937441825867e-02
8.181818127632141113e-01,9.090909361839294434e-01,8.799999952316284180e-01,2.615010552108287811e-02,1.807792112231254578e-02
9.090909361839294434e-01,9.090909361839294434e-02,8.799999952316284180e-01,1.362704671919345856e-02,1.040145754814147949e-02
9.090909361839294434e-01,1.818181872367858887e-01,8.799999952316284180e-01,2.615010924637317657e-02,2.037343382835388184e-02
9.090909361839294434e-01,2.727272808551788330e-01,8.799999952316284180e-01,3.655464947223663330e-02,2.834098413586616516e-02
9.090909361839294434e-01,3.636363744735717773e-01,8.799999952316284180e-01,4.399774223566055298e-02,3.362852334976196289e-02
9.090909361839294434e-01,4.545454680919647217e-01,8.799999952316284180e-01,4.787640273571014404e-02,3.603711724281311035e-02
9.090909361839294434e-01,5.454545617103576660e-01,8.799999952316284180e-01,4.787640273571014404e-02,3.561136126518249512e-02
9.090909361839294434e-01,6.363636255264282227e-01,8.799999952316284180e-01,4.399774223566055298e-02,3.250738233327865601e-02
9.090909361839294434e-01,7.272727489471435547e-01,8.799999952316284180e-01,3.655464202165603638e-02,2.690001204609870911e-02
9.090909361839294434e-01,8.181818127632141113e-01,8.799999952316284180e-01,2.615010552108287811e-02,1.889623887836933136e-02
9.090909361839294434e-01,9.090909361839294434e-01,8.799999952316284180e-01,1.362703740596771240e-02,8.667483925819396973e-03
9.090909361839294434e-02,9.090909361839294434e-02,8.700000047683715820e-01,4.591352120041847229e-02,4.231188073754310608e-02
9.090909361839294434e-02,1.818181872367858887e-01,8.700000047683715820e-01,8.810739219188690186e-02,7.489100098609924316e-02
9.090909361839294434e-02,2.727272808551788330e-01,8.700000047683715820e-01,1.231633424758911133e-01,1.010579839348793030e-01
9.090909361839294434e-02,3.636363744735717773e-01,8.700000047683715820e-01,1.482413113117218018e-01,1.194249317049980164e-01
9.090909361839294434e-02,4.545454680919647217e-01,8.700000047683715820e-01,1.613096594810485840e-01,1.287901997566223145e-01
9.090909361839294434e-02,5.454545617103576660e-01,8.700000047683715820e-01,1.613096594810485840e-01,1.281839609146118164e-01
9.090909361839294434e-02,6.363636255264282227e-01,8.700000047683715820e-01,1.482413113117218018e-01,1.172097846865653992e-01
9.090909361839294434e-02,7.272727489471435547e-01,8.700000047683715820e-01,1.231633126735687256e-01,9.637880325317382812e-02
9.090909361839294434e-02,8.181818127632141113e-01,8.700000047683715820e-01,8.810738474130630493e-02,6.728879362344741821e-02
9.090909361839294434e-02,9.090909361839294434e-01,8.700000047683715820e-01,4.591348767280578613e-02,3.257725387811660767e-02
1.818181872367858887e-01,9.090909361839294434e-02,8.700000047683715820e-01,8.810739219188690186e-02,7.251010835170745850e-02
1.818181872367858887e-01,1.818181872367858887e-01,8.700000047683715820e-01,1.690768301486968994e-01,1.381636559963226318e-01
1.818181872367858887e-01,2.727272808551788330e-01,8.700000047683715820e-01,2.363487035036087036e-01,1.915055513381958008e-01
1.818181872367858887e-01,3.636363744735717773e-01,8.700000047683715820e-01,2.844729721546173096e-01,2.291751205921173096e-01
1.818181872367858887e-01,4.545454680919647217e-01,8.700000047683715820e-01,3.095509409904479980e-01,2.485337257385253906e-01
1.818181872367858887e-01,5.454545617103576660e-01,8.700000047683715820e-01,3.095509409904479980e-01,2.478639483451843262e-01
1.818181872367858887e-01,6.363636255264282227e-01,8.700000047683715820e-01,2.844729721546173096e-01,2.270445227622985840e-01
1.818181872367858887e-01,7.272727489471435547e-01,8.700000047683715820e-01,2.363486438989639282e-01,1.876782476902008057e-01
1.818181872367858887e-01,8.181818127632141113e-01,8.700000047683715820e-01,1.690768152475357056e-01,1.329805850982666016e-01
1.818181872367858887e-01,9.090909361839294434e-01,8.700000047683715820e-01,8.810733258724212646e-02,6.772172451019287109e-02
2.727272808551788330e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.231633424758911133e-01,9.867184609174728394e-02
2.727272808551788330e-01,1.818181872367858887e-01,8.700000047683715820e-01,2.363487035036087036e-01,1.908873319625854492e-01
2.727272808551788330e-01,2.727272808551788330e-01,8.700000047683715820e-01,3.303865194320678711e-01,2.665058970451354980e-01
2.727272808551788330e-01,3.636363744735717773e-01,8.700000047683715820e-01,3.976583778858184814e-01,3.201510906219482422e-01
2.727272808551788330e-01,4.545454680919647217e-01,8.700000047683715820e-01,4.327142834663391113e-01,3.478027284145355225e-01
2.727272808551788330e-01,5.454545617103576660e-01,8.700000047683715820e-01,4.327142834663391113e-01,3.471138179302215576e-01
2.727272808551788330e-01,6.363636255264282227e-01,8.700000047683715820e-01,3.976583778858184814e-01,3.182460963726043701e-01
2.727272808551788330e-01,7.272727489471435547e-01,8.700000047683715820e-01,3.303864598274230957e-01,2.635518014430999756e-01
2.727272808551788330e-01,8.181818127632141113e-01,8.700000047683715820e-01,2.363486737012863159e-01,1.874374151229858398e-01
2.727272808551788330e-01,9.090909361839294434e-01,8.700000047683715820e-01,1.231632530689239502e-01,9.631167352199554443e-02
3.636363744735717773e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.482413113117218018e-01,1.177002117037773132e-01
3.636363744735717773e-01,1.818181872367858887e-01,8.700000047683715820e-01,2.844729721546173096e-01,2.286374866962432861e-01
3.636363744735717773e-01,2.727272808551788330e-01,8.700000047683715820e-01,3.976583778858184814e-01,3.200396299362182617e-01
3.636363744735717773e-01,3.636363744735717773e-01,8.700000047683715820e-01,4.786278009414672852e-01,3.850246071815490723e-01
3.636363744735717773e-01,4.545454680919647217e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.185734987258911133e-01
3.636363744735717773e-01,5.454545617103576660e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.179318547248840332e-01
3.636363744735717773e-01,6.363636255264282227e-01,8.700000047683715820e-01,4.786278009414672852e-01,3.834405839443206787e-01
3.636363744735717773e-01,7.272727489471435547e-01,8.700000047683715820e-01,3.976582586765289307e-01,3.177966177463531494e-01
3.636363744735717773e-01,8.181818127632141113e-01,8.700000047683715820e-01,2.844729423522949219e-01,2.262616157531738281e-01
3.636363744735717773e-01,9.090909361839294434e-01,8.700000047683715820e-01,1.482412070035934448e-01,1.164140775799751282e-01
4.545454680919647217e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.613096594810485840e-01,1.273933947086334229e-01
4.545454680919647217e-01,1.818181872367858887e-01,8.700000047683715820e-01,3.095509409904479980e-01,2.481300234794616699e-01
4.545454680919647217e-01,2.727272808551788330e-01,8.700000047683715820e-01,4.327142834663391113e-01,3.477484881877899170e-01
4.545454680919647217e-01,3.636363744735717773e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.186802208423614502e-01
4.545454680919647217e-01,4.545454680919647217e-01,8.700000047683715820e-01,5.667351484298706055e-01,4.553272128105163574e-01
4.545454680919647217e-01,5.454545617103576660e-01,8.700000047683715820e-01,5.667351484298706055e-01,4.547875523567199707e-01
4.545454680919647217e-01,6.363636255264282227e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.174367785453796387e-01
4.545454680919647217e-01,7.272727489471435547e-01,8.700000047683715820e-01,4.327141642570495605e-01,3.460636436939239502e-01
4.545454680919647217e-01,8.181818127632141113e-01,8.700000047683715820e-01,3.095509111881256104e-01,2.465066611766815186e-01
4.545454680919647217e-01,9.090909361839294434e-01,8.700000047683715820e-01,1.613095253705978394e-01,1.269097328186035156e-01
5.454545617103576660e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.613096594810485840e-01,1.269683241844177246e-01
5.454545617103576660e-01,1.818181872367858887e-01,8.700000047683715820e-01,3.095509409904479980e-01,2.477778196334838867e-01
5.454545617103576660e-01,2.727272808551788330e-01,8.700000047683715820e-01,4.327142834663391113e-01,3.474491834640502930e-01
5.454545617103576660e-01,3.636363744735717773e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.184636473655700684e-01
5.454545617103576660e-01,4.545454680919647217e-01,8.700000047683715820e-01,5.667351484298706055e-01,4.551246464252471924e-01
5.454545617103576660e-01,5.454545617103576660e-01,8.700000047683715820e-01,5.667351484298706055e-01,4.546657502651214600e-01
5.454545617103576660e-01,6.363636255264282227e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.174196720123291016e-01
5.454545617103576660e-01,7.272727489471435547e-01,8.700000047683715820e-01,4.327141642570495605e-01,3.461250364780426025e-01
5.454545617103576660e-01,8.181818127632141113e-01,8.700000047683715820e-01,3.095509111881256104e-01,2.466767132282257080e-01
5.454545617103576660e-01,9.090909361839294434e-01,8.700000047683715820e-01,1.613095253705978394e-01,1.271324157714843750e-01
6.363636255264282227e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.482413113117218018e-01,1.165094450116157532e-01
6.363636255264282227e-01,1.818181872367858887e-01,8.700000047683715820e-01,2.844729721546173096e-01,2.275360226631164551e-01
6.363636255264282227e-01,2.727272808551788330e-01,8.700000047683715820e-01,3.976583778858184814e-01,3.191283047199249268e-01
6.363636255264282227e-01,3.636363744735717773e-01,8.700000047683715820e-01,4.786278009414672852e-01,3.843400180339813232e-01
6.363636255264282227e-01,4.545454680919647217e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.180367588996887207e-01
6.363636255264282227e-01,5.454545617103576660e-01,8.700000047683715820e-01,5.208216309547424316e-01,4.176505804061889648e-01
6.363636255264282227e-01,6.363636255264282227e-01,8.700000047683715820e-01,4.786278009414672852e-01,3.833748400211334229e-01
6.363636255264282227e-01,7.272727489471435547e-01,8.700000047683715820e-01,3.976582586765289307e-01,3.178949058055877686e-01
6.363636255264282227e-01,8.181818127632141113e-01,8.700000047683715820e-01,2.844729423522949219e-01,2.266045212745666504e-01
6.363636255264282227e-01,9.090909361839294434e-01,8.700000047683715820e-01,1.482412070035934448e-01,1.168665960431098938e-01
7.272727489471435547e-01,9.090909361839294434e-02,8.700000047683715820e-01,1.231633126735687256e-01,9.669109433889389038e-02
7.272727489471435547e-01,1.818181872367858887e-01,8.700000047683715820e-01,2.363486438989639282e-01,1.888942420482635498e-01
7.272727489471435547e-01,2.727272808551788330e-01,8.700000047683715820e-01,3.303864598274230957e-01,2.650038599967956543e-01
7.272727489471435547e-01,3.636363744735717773e-01,8.700000047683715820e-01,3.976582586765289307e-01,3.191395699977874756e-01
7.272727489471435547e-01,4.545454680919647217e-01,8.700000047683715820e-01,4.327141642570495605e-01,3.471659421920776367e-01
7.272727489471435547e-01,5.454545617103576660e-01,8.700000047683715820e-01,4.327141642570495605e-01,3.468225300312042236e-01
7.272727489471435547e-01,6.363636255264282227e-01,8.700000047683715820e-01,3.976582586765289307e-01,3.181818723678588867e-01
